Na	K	Ca	Mg	C(4)	Alkalinity_CO3_2	S(6)_SO4_2	Cl	Fe	F	Si_SiO2	pH
90.1045308	0.818436029	38.44899335	0.206970169	58.88226678	13.28033324	14.44230047	1.573134168	0.294527512	0.09372775	14.01400586	6.071640283
41.33017282	1.638277714	4.301244888	4.450664893	77.26916725	38.06719176	8.387042354	48.41801853	0.046252904	0.186160698	10.11718834	5.783624131
21.96169684	0.84291791	3.204962909	0.156312697	159.7177039	23.93807878	13.26163505	5.575673557	0.003074633	0.254179319	6.172953353	6.266611288
9.696364767	2.101052927	59.89352978	9.667473318	59.88293795	54.68623443	13.00862517	13.07259851	0.034010266	0.167522298	12.91272457	6.036779794
10.57920414	7.476942328	70.91004561	1.177292664	84.14777997	12.22172849	20.19082655	15.41350631	0.031424075	0.281427924	14.24729667	5.806398061
13.35027034	0.809506612	3.345913807	10.59990354	63.05766641	50.58652584	16.15774867	2.373185468	0.095232057	0.937199626	81.40278746	5.432929445
84.47052391	3.814405454	5.615471337	2.8049129	93.18114999	22.47366214	8.399428415	2.464536609	0.017847536	0.416785764	21.19702636	7.580884488
103.5903025	0.697927158	21.68811485	0.372865077	81.20316807	12.45837622	4.71070525	6.495991954	0.049282414	0.676066465	13.49457018	6.346880766
36.27854615	1.783988895	1.105272534	1.392745848	72.62593785	59.45585842	5.411126697	38.18712691	0.188201399	0.938775028	31.52869257	5.566639315
54.69757624	1.089508833	23.08946866	2.149179696	117.3996704	33.35678169	6.410671835	5.58553788	0.005180713	0.250485913	5.882815171	6.861088726
10.59533466	1.523134182	11.49232747	0.163041532	178.5850474	22.37106262	7.749835674	0.750934023	0.023799936	0.108949151	18.77715197	8.635536343
38.7615964	1.09815896	9.047006865	0.172378392	142.3774658	14.67400279	18.05600975	1.280619171	0.023229757	0.267643258	29.23518546	5.740176123
54.32656379	0.298387142	10.82571381	10.96880669	108.5764828	53.97438385	7.329543496	2.070390735	0.011636701	0.20010156	6.537464114	6.56114364
15.5213555	0.451797071	68.64117697	2.371776564	74.15491227	69.5906312	10.65688134	5.391518904	0.026211765	1.57943282	7.799471278	8.898737742
23.59269589	0.361184743	1.86627355	4.447889334	119.8284685	69.04188414	16.06889682	9.632655777	0.006248842	0.540855019	13.59203233	9.217211068
32.22440847	1.409715164	10.3338787	0.139887375	135.9756829	47.91676395	10.71143535	11.1145672	0.003367346	0.132762894	9.334047055	7.701558987
30.52751398	1.408830824	0.865072008	0.871825324	77.83966654	66.08293259	26.47381058	22.67481087	0.100889161	0.884540423	32.56143062	8.872281137
27.36184716	2.203168008	1.02008985	1.192329692	153.5637977	17.00879486	10.77729625	1.954938084	0.039353998	0.21248842	46.80908729	7.047405312
10.57566438	3.526219316	23.03442779	3.362213243	147.0534288	47.78062584	13.13558589	2.993087684	0.008860635	0.450133159	13.76609909	6.932502767
28.6804654	0.631997921	10.49527395	0.256588004	115.6008698	45.11851963	21.31320175	33.50988281	0.006963328	0.162355117	11.70225561	5.857281334
95.28294019	2.146068885	10.39559988	1.244014279	89.20737627	22.67094876	5.910356884	1.594684635	0.222529465	0.665706425	38.98650212	7.609732719
12.6198216	0.913988486	3.351560309	0.462906891	151.7380478	39.79766	17.936689	0.872104502	0.004029372	0.240175283	40.59080849	5.008558212
119.2663477	0.712837453	3.458945859	4.70173732	58.48473382	24.86366244	17.44964135	1.919897514	0.201467671	0.09833545	40.33153249	7.371410012
57.75604347	0.343278527	16.95479739	4.519579739	90.7380877	17.25781635	13.17138691	14.6810669	0.009621671	1.460487496	55.53275536	9.337779612
48.55243965	2.704819699	6.587403677	0.992981837	83.40800566	57.72898707	17.19722126	40.03983306	0.19807959	1.295711684	15.25573164	6.387530936
32.78453418	2.409456932	36.3646855	10.07006892	130.814561	22.51033971	18.20763797	1.931032264	0.080339633	1.490732467	18.56471697	5.006495095
28.58833933	0.508479431	57.91272347	0.372853644	107.2532669	40.08142373	11.81618293	2.95299268	0.006804985	0.220723461	26.54574969	7.305823937
65.69863203	5.494042924	10.58446642	0.120408421	67.94149986	45.957301	10.35997368	42.57650699	0.03686256	2.025474358	30.44529757	7.703663799
56.97850819	3.502098144	0.891518735	0.187601484	96.11989871	20.18464593	9.1988353	40.40622284	0.019775306	0.443086472	53.73985066	9.323896105
13.05791586	5.313289304	1.329078252	5.100687404	128.2208532	67.48276485	14.07857738	2.20739016	0.005825689	1.212106977	43.75171398	5.592753302
7.45211564	0.732451195	52.32312481	0.462639824	62.34016265	26.71006403	11.73946378	4.473431728	0.055039703	1.21257897	116.0511011	9.307797511
48.43939498	2.862739876	2.764557808	0.286036033	70.57554625	23.02260928	31.61025361	57.76840044	0.002994527	0.2621849	49.14110342	6.828569067
55.84516291	3.258645604	18.104547	6.356372881	114.1921712	49.62048026	15.77253617	3.164401934	0.041470518	1.43671638	21.54504775	7.128723698
89.37029492	0.557145297	3.912577286	0.277246396	103.7628986	45.26302739	9.548496858	1.843773483	0.125276784	1.238089509	39.60560245	7.140243867
29.53480167	1.320799034	10.73615167	0.233885232	120.2863626	30.86165075	24.72910245	7.304094704	0.02103409	0.159785178	70.50434201	8.632170347
137.4194088	5.943613522	3.78994796	0.198374358	65.13301695	27.09524448	27.58575957	9.111080225	0.005135399	1.328038032	20.37330258	6.062450605
32.27260511	1.118379695	32.27537269	0.501888718	186.0822049	22.930716	8.969951996	0.79322432	0.141314444	0.265192478	14.39276697	8.528581623
20.49421869	0.310857931	3.797713675	0.288550538	190.3956351	26.97131145	9.70464184	3.275411284	0.074641624	0.491085398	45.41003685	7.231982092
55.38505336	1.459734402	9.43927683	0.99615054	90.70894174	73.03820511	11.19883448	38.16795969	0.007573385	0.19409097	22.43900344	7.943225907
16.10950751	3.814169209	16.7746301	0.113251181	73.41613467	70.34543078	6.90183335	7.639428636	0.200333096	1.327381256	109.2492958	6.018477814
69.16187784	3.065294368	20.33714923	0.119123924	68.31061244	94.84172727	39.79172956	3.136665745	0.014455292	0.193790477	8.881515065	6.567352966
88.7276658	0.364608742	20.82424354	0.671058099	94.02361702	23.0329186	8.162709893	14.54786008	0.007993128	0.173971513	59.90414381	7.416698807
21.4501603	4.128806726	72.85052073	1.003481194	60.97162284	18.77081444	11.5802918	58.67901226	0.004200133	0.911822224	61.41489582	8.615935207
120.1391929	1.037525913	3.781193703	3.437275929	69.77442458	55.04583154	32.63609054	0.760499264	0.005461979	0.1376678	25.39577842	8.369815412
31.31860061	0.936204924	7.108817537	2.327045739	178.018688	31.35305705	26.48976631	9.901171563	0.178308565	0.29028561	26.00859228	5.209277946
8.821832092	1.589369018	39.54085542	5.776318433	68.6359462	71.94690584	11.49056931	5.925883625	0.011795358	0.274166098	100.2081854	6.373426398
24.65231654	2.278263016	4.364786203	8.536621715	130.9653665	20.82759507	36.53224974	23.80153284	0.010462241	0.510439901	72.45108191	8.93762621
21.27007217	4.616917984	1.325607707	0.388490656	185.1611238	54.8470328	10.69041594	2.116027838	0.003704184	1.521121826	44.53101524	6.075542691
84.90924846	0.797941424	20.33000082	1.542398888	83.00652831	38.31513158	8.163370035	20.29963142	0.01084902	1.115191931	68.23547848	8.97159134
43.37536297	2.690740666	79.02835859	0.801153672	79.47599579	17.92539287	8.867370097	1.710552071	0.254443789	1.345321906	98.94390513	8.130103887
25.35213253	3.226078819	25.93825789	3.203990319	153.7532954	27.56952861	25.56518156	14.72601202	0.004782008	0.424036383	55.39413045	6.529848783
25.89999024	0.970756416	17.27629293	0.588375523	108.9376188	68.87070728	28.37169319	1.108047901	0.00584345	0.383879266	85.71735819	8.790046783
29.87991076	1.093967345	24.97504007	0.336373675	148.3819679	82.42474401	18.27193635	3.160340744	0.100504115	1.847341829	28.08840846	8.039983562
92.88849538	7.725047279	1.636941306	1.079520946	178.3296106	25.82602147	23.4870406	1.602590535	0.009500453	1.660767723	8.01347317	6.522578062
122.394362	1.699000153	5.981229751	1.154780664	121.8356527	44.47703335	9.744579371	3.340803853	0.022328122	0.275039625	32.43561707	9.065970529
11.99423751	0.309372246	32.7954983	0.111770363	195.9342675	16.89033589	15.76657836	31.78517877	0.021629789	0.801838765	37.0157034	8.113347222
28.25468713	0.415670426	16.04375609	2.396635779	216.4080457	20.06213763	32.56479171	6.190571439	0.015290253	0.451078777	21.23759505	5.924455423
29.48548208	7.712972275	4.875761526	3.519537126	106.724736	50.47929829	46.46533539	5.258453248	0.078667602	0.350218368	91.52969329	6.029747735
22.81112907	5.981618146	5.966947193	8.842686693	204.7104432	40.74258501	14.49992314	6.321521741	0.025706929	1.713552489	40.47519517	7.899281213
12.58246486	0.374385588	54.29589289	0.374337772	128.07262	32.34963084	21.24841053	1.048816759	0.032007463	0.68235484	103.0701447	8.122612534
159.3451325	2.360091356	3.880916092	0.149320915	109.834499	47.83778735	22.44797313	1.854360646	0.003058673	0.178499078	7.815113609	8.691932165
19.68647653	6.005079762	76.59547394	4.493769384	121.9812273	19.82043312	14.95457587	0.873225775	0.015390363	0.336313641	94.13883959	7.099216536
24.99565047	1.336219644	6.724019393	0.251876424	159.2274147	60.74989905	14.30957197	14.37146049	0.004184252	0.417194335	77.03342842	8.63310366
81.78763558	0.474572572	59.53958733	0.255328244	145.0062949	25.96918604	33.42988918	1.213228089	0.045413286	1.217096733	13.59136991	6.734400588
66.42764722	0.514952254	1.3155998	0.375169295	142.9951141	59.29317513	8.923498167	57.03170492	0.005698499	0.921770126	25.74637979	6.747742014
11.34154721	8.166871058	1.577619313	2.204784374	129.5838835	72.31040246	8.715344815	14.67165794	0.00374446	0.244722867	118.0260412	5.279641588
84.78395305	4.377465071	8.871315978	1.056190123	143.0997293	40.63315095	41.70300689	1.013812653	0.028238218	0.131228701	44.28595573	5.059605717
79.51141877	2.540975005	56.9992792	0.363619859	72.76133392	29.56316557	13.92893089	1.249444595	0.042820547	0.86482906	112.6498975	6.982188146
22.56427191	0.316287551	4.520454792	4.652194392	160.6451117	80.45101636	22.48198389	51.28897565	0.009936219	0.164867773	27.95660465	8.82072318
14.50946304	6.833306188	20.72405525	0.924712425	185.7337477	93.82164398	44.05117626	2.105300345	0.00876134	1.333562471	9.461276865	5.742359502
15.64678849	7.52664018	5.613105533	3.082695804	222.9885057	26.73839115	35.40939416	58.87982061	0.012309254	0.156837789	9.576708868	7.604900748
90.72533675	2.180762423	2.114598773	1.976555958	150.7031586	106.3600204	19.72463501	2.857925047	0.012873311	0.773655947	8.801390911	8.527792434
89.27170862	4.243108184	66.96589265	3.612012837	86.42412781	89.99772452	12.50948272	5.882552942	0.002742757	1.917366463	25.54468343	5.809028048
48.29354209	0.826701452	68.3170293	0.108078892	128.6683369	20.36597929	25.35461639	1.168959663	0.023966869	2.293367214	93.33231674	7.098909445
55.92560913	5.499137165	1.262559095	0.278139922	211.4844246	34.77636238	35.28633154	1.223158971	0.102375351	0.257942105	43.11708646	7.780590968
57.00605928	4.544516515	10.6971152	8.931649301	179.260738	39.68178334	20.26011027	55.9375736	0.252997228	1.199354691	11.95715338	5.407081054
115.0810438	0.957996549	12.3309994	4.737610294	179.1951912	35.1729161	24.26087246	13.53187077	0.054097083	1.659213865	8.561886836	5.619939718
34.74226501	2.045245089	9.147835815	1.361121396	246.8630305	48.51127565	27.85988607	4.058665428	0.151712451	2.218187129	18.67642593	5.424270417
56.75960871	2.673492585	1.529929081	4.909369143	185.8445268	65.73988685	52.75064208	2.481287592	0.091732874	0.308106191	24.72035602	6.47835146
92.42563881	7.39347193	25.5854351	1.672846197	163.9703365	44.0266583	20.7833573	1.835357118	0.005912492	0.311595397	41.94858287	6.20398596
19.04147041	0.476165173	1.21949328	2.699010125	304.3741436	21.66216673	29.27241972	18.49699353	0.017227586	0.251882119	9.565035727	8.627529022
164.7484132	0.649468514	3.133029431	3.007792556	164.37456	30.39592844	25.41505381	1.310276201	0.008423667	0.623693369	16.81022488	9.147218446
20.43674463	1.065864512	2.882465972	3.835792912	243.5915827	51.61165226	15.17963322	2.66412508	0.049365113	1.545177368	73.79109438	8.824875836
72.82585448	3.091451354	2.549607264	0.364791347	176.3003567	65.14694818	51.80393858	23.70716636	0.007206331	0.396555923	29.30046929	8.828648978
97.79722656	0.705469185	10.72354504	0.815373475	135.55624	94.77844563	40.36717856	18.62867548	0.003956883	0.870294785	28.31981825	5.132308522
54.52309729	1.965538695	1.472359659	0.434872278	109.723412	92.42185553	45.47383918	12.81094595	0.030051541	0.52447907	116.2342398	5.798067943
96.0262554	1.195756281	0.87742357	4.592262784	224.6747767	39.24797669	31.33221932	1.844277395	0.046092314	0.332212315	41.77909933	5.421336547
62.86498526	0.398343481	54.62417245	6.802633154	141.5801813	33.63972228	48.83744082	2.031215326	0.210376077	1.575454934	93.16517769	9.344705837
62.30530397	1.336259516	24.30198622	5.273068583	202.2247822	105.0676898	18.48860809	2.569976087	0.197798346	0.904556285	23.19019876	9.025023179
43.89625118	0.440264185	9.345056306	2.078726517	95.44395377	76.60888919	57.38529622	10.82593705	0.010559243	0.525447526	151.9194232	7.312337148
136.1993158	0.505709628	4.542384247	1.562349855	199.9061862	43.57953543	55.48182501	1.855381733	0.005207784	1.358712528	13.95989225	6.541552678
44.21944279	1.288868201	1.356531575	0.971869617	154.8092918	57.98632743	18.55919188	36.53701818	0.009202639	0.937707662	151.1774935	5.686958042
95.52241924	0.54021682	25.17990716	4.289901658	209.8622748	30.2265698	14.67489575	1.483940722	0.17782697	0.518186291	94.69949901	6.19718114
36.95525758	2.116227656	31.3211744	3.697452062	164.5618264	68.63643136	34.45879974	16.03616068	0.010277056	1.902454779	122.75565	8.237534362
61.02621866	2.857969155	72.33575982	0.269995834	275.552032	27.15776483	22.612957	6.463285881	0.00395081	0.568453621	15.29098252	7.560330335
187.3560565	7.410754594	1.794679723	0.615947078	117.6711549	87.28256183	20.45134216	51.0780391	0.025817545	0.681496815	12.630421	6.333855516
19.42471997	3.037803672	5.598479809	6.35228054	211.9154079	30.1114903	41.54770133	16.99863551	0.004691218	0.265181112	152.3638855	8.658200069
79.85188218	0.744246572	6.612326527	0.156014844	145.1715728	63.3437184	36.36919743	7.390519501	0.012429673	0.793101088	151.9845139	7.022990116
138.0630257	0.367328196	61.69582026	1.501014867	97.25681293	25.71288078	56.94089158	6.314406552	0.034026	1.474775057	105.0902491	6.208277998
119.1900256	4.052865276	11.87015009	0.208029441	139.2800019	63.23921727	21.21581942	58.39409928	0.046206469	0.205034421	79.02251976	8.406499321
127.7789063	0.913680737	1.7158316	0.219495563	291.7061104	32.0086635	26.01985588	2.637383314	0.038567697	2.087788001	13.40369993	8.919481019
117.0915222	2.759626122	4.259586424	5.062132694	258.258573	39.36762223	62.15083809	2.355428219	0.008897674	0.282717128	11.29170292	5.103608318
44.23505731	0.821736351	14.25189221	0.315289278	320.0718239	34.01124388	26.85698503	54.88415899	0.153896003	1.241254696	17.09194779	7.916288977
46.10493327	1.698956358	62.6763853	5.004841385	109.0858795	102.1535233	38.02373833	61.48446309	0.013799775	3.068252959	99.97458677	9.053972244
44.63799373	0.60838991	54.16091931	0.148397674	165.1359761	146.3788971	48.82748427	4.800801042	0.01368573	1.325034948	64.21837636	7.142022116
35.19574364	0.884628697	48.97359204	0.198358566	222.1248052	76.75604261	19.44823474	15.00087474	0.003283481	0.172491875	112.2266288	6.818199944
131.3602472	5.748711876	1.120240912	1.486963724	186.9962977	38.68271207	30.64976454	61.68938321	0.005942232	2.438880809	72.51941221	5.922921705
73.45273744	1.31987749	1.102809202	0.636881968	289.5193498	64.32479349	50.53604385	23.86359371	0.007515273	1.539374114	33.73905306	8.427355719
22.53658285	2.035852288	3.664156846	7.491089154	350.5195479	94.45345947	26.13523512	14.84900541	0.03279233	0.35719702	20.42968552	8.759895135
107.2456898	4.800725223	1.819156637	0.911419557	162.7658513	116.8397334	43.81127734	3.478108436	0.097661478	1.814274363	99.66653447	8.241561281
223.2012824	0.901049431	4.327926856	0.339073628	205.426282	32.20436308	40.29824798	17.7581203	0.080980208	0.425843316	22.74400033	5.204243911
31.95210654	5.551835762	28.24114006	0.115352417	270.6025855	32.64540432	62.13101291	13.58475887	0.054012277	0.326133358	102.8289114	7.55942435
124.6583454	0.710905496	65.12512112	0.226087367	130.9112134	43.38812595	44.48015959	69.52307283	0.006686758	0.169156957	71.02181873	6.303063636
38.95206527	0.771008082	2.35378739	3.83361479	333.3248569	62.2776482	38.56361551	56.00583854	0.041688431	1.919720878	14.04150913	5.251170304
26.7637567	1.264629409	3.870418978	1.913457232	335.9398367	86.16485066	47.15536352	6.253327106	0.005449038	0.748699303	49.4947632	6.941676936
101.651162	1.560472739	2.432890634	2.016988773	338.9010711	62.32193685	39.53042005	7.550075191	0.018397343	0.477697854	18.55274746	8.615837713
207.1048859	3.060432949	13.81238641	0.443865341	145.8001543	40.05736681	78.85477274	5.689631941	0.025055698	0.388356099	83.53426369	6.238252495
27.71059884	3.814078725	68.01277063	0.743450609	300.6125631	39.40821657	56.41026035	13.91784792	0.10690136	2.06881853	69.41192138	9.067385338
51.36990134	3.319352198	5.992624603	0.64481245	148.3488628	167.7055487	46.15736055	90.07587644	0.008582196	0.17430118	69.2882216	7.103709969
44.04401388	1.781213127	34.58261748	0.488083512	253.4994669	121.4605417	30.30138564	9.396880433	0.109196278	2.50512907	85.95131811	6.909457252
40.83274077	0.40995841	10.6320414	0.279172764	268.6026065	110.5256412	75.93576606	19.20239427	0.242677742	0.27466449	58.25190775	5.006930387
82.92824699	0.938466664	5.366568022	2.471211952	186.4397556	110.9942112	23.89243334	36.8167842	0.003391243	0.293748216	135.6607196	6.864296398
107.4362396	1.131257457	12.98557617	0.382593791	153.7162693	97.15912181	46.86762021	34.40218472	0.100801331	0.272121885	140.2803542	7.691854685
206.7683248	1.687403149	15.20765672	0.692281909	191.5653849	69.34632612	72.70168078	5.792555278	0.015867457	2.58221642	35.27390079	7.942439919
144.4388506	1.296530939	4.705362342	0.411598552	299.7499759	84.13631575	36.60135812	18.70133833	0.130232383	1.153405668	18.12617903	6.624120946
332.1521172	0.649001347	4.267631022	8.038472031	158.4765045	33.1841708	47.30551253	10.51289122	0.015803816	0.546393523	19.8654962	6.814202573
47.41859093	5.256119721	29.30301265	4.0563917	256.540412	100.8444127	88.00279829	24.24247775	0.048706473	2.416345462	59.54818647	9.146030106
49.49235175	5.154149256	2.736919327	2.545462035	192.2806754	155.4007376	35.78859562	85.85572123	0.091608953	1.332676987	89.14337694	8.860659957
95.53747588	3.933836089	4.469456223	4.10535129	269.2863266	67.40891667	43.39565708	15.17748504	0.04777615	0.283901746	130.2731319	9.237948689
35.87851127	1.512888461	1.098371338	0.451564521	402.953718	33.23234661	21.81041163	55.26088145	0.024306039	1.491827485	83.09493015	7.566070667
225.4195728	1.823946604	4.851251912	6.92987113	165.1238442	163.3219782	44.00531126	2.77309078	0.189625148	2.725523846	20.1211737	9.14955585
119.8685631	0.863677444	2.633111976	0.27363884	264.5183423	138.3568847	68.24809172	13.98000696	0.219746607	0.900575994	28.14910945	8.792298344
201.6782923	1.824923628	4.870019194	0.494187166	204.6723588	135.2405748	30.43209311	7.788595462	0.00950744	2.992647259	64.29099712	8.042361016
229.5124059	2.757493902	1.35061603	0.263168148	241.7067405	52.2226112	74.10859099	20.18849573	0.076339323	1.023204326	33.14392606	8.652600497
63.45354401	0.572645517	28.51903416	0.205603765	266.2923705	124.424417	34.09815752	43.00585613	0.050052048	0.544024482	96.92861992	6.247481768
73.90780422	1.100200537	6.869632802	0.185150035	341.4711731	109.3196071	72.17202078	41.43561872	0.011428982	2.89360765	18.30290845	9.420390434
102.0982942	0.345679368	55.41279476	0.117585223	366.6508566	63.81337402	31.14431807	18.28235227	0.009970461	2.050287738	41.13099694	9.056117092
162.3109228	1.025020479	40.32660064	5.40531092	327.0125947	74.99369909	34.8325257	4.004873151	0.002971561	1.129015446	32.36992698	7.323331544
55.14819323	0.610215341	5.813315789	0.829764331	160.7635941	194.610283	37.76042297	56.32639073	0.128490338	0.39029457	178.7663074	5.062465754
167.4668721	0.615620683	5.588176135	5.804628641	241.3766949	155.4937937	33.44127474	16.24455305	0.051623789	3.165113595	82.15116521	6.563623378
235.1274192	1.719398676	36.51364077	0.101341804	147.5113157	72.02195026	63.23959406	104.9425727	0.003944705	0.930449791	67.72060942	7.868020289
68.06191215	6.793673398	18.93288315	0.136337386	387.8035765	84.39823579	131.9271288	13.28525857	0.054581842	0.439051428	26.79140829	9.152418143
87.99546911	0.489015771	1.680225458	0.195794118	312.5754273	97.03148116	99.79316855	56.15219435	0.003746558	0.296818295	83.13081481	8.838980283
57.12934803	2.462557681	71.00160855	0.234122092	394.8020801	147.2311714	31.8001976	22.19959873	0.003179638	0.503180957	12.0641169	5.484123082
203.494917	0.988420091	5.062115505	1.730175828	285.8104136	143.2137928	72.83559525	2.883845449	0.045531115	1.138003529	24.24595302	8.825828099
71.63344968	1.466241645	4.664786052	2.946322266	383.8624511	56.25963721	29.96767136	21.65008779	0.033518469	0.374692821	169.141074	5.597198852
69.45692049	0.459803444	7.978745515	1.389786737	417.0732412	72.17226157	88.51630143	61.37931133	0.025374759	1.820165323	29.14703726	7.608783972
282.7192661	3.517775347	5.160078444	7.458569644	206.3811164	175.5536639	39.63455733	8.078299347	0.242978089	2.433116031	21.70250168	8.50150598
177.3759895	2.739183255	7.025787495	0.330059212	346.9303903	58.66244919	32.41192538	105.1639733	0.00385556	1.476371951	21.24944303	5.262710701
169.593339	4.345460114	19.97990221	6.651171667	315.5198255	136.0914257	43.00446266	4.823054398	0.067450723	0.347274135	57.30179018	7.181965738
159.5311254	0.993088215	4.22840024	0.846533555	386.2194032	60.02819515	111.3760459	6.548768061	0.093276508	0.296972703	31.00741359	8.363715174
64.96732454	1.067570843	38.97034038	0.366775678	357.9810556	46.97733867	90.33224654	29.91466917	0.005258524	0.36954157	136.0364614	9.039375656
100.8510762	7.093504663	4.548658768	0.126500884	352.3569373	105.2168497	72.26860665	45.45534387	0.060428768	1.57896999	79.4671589	7.783288426
260.1183977	3.541213935	55.51941775	1.605231816	189.0268321	162.8940817	72.44090512	5.372450719	0.024746652	1.073008323	25.40915657	7.978024808
50.34139265	0.422466976	52.67137055	1.230778079	347.6527842	83.96822929	102.7628697	65.83999803	0.043427086	0.88081946	76.47363156	7.233663686
83.09179769	1.441228714	80.63168665	0.199527517	180.42981	177.9203344	62.81718235	17.80049797	0.029218413	0.649962712	190.7362562	7.364969915
130.2900745	0.56789176	7.754993431	4.874499224	350.0057762	126.6144058	63.45200199	16.3907167	0.119270299	1.455802918	101.8492557	5.345865005
119.1064098	0.749670168	6.379929892	3.699319765	287.9139603	136.5599313	105.5655216	2.720591871	0.138300156	1.704545126	147.8409455	6.77414091
52.74626056	0.498524107	69.22170363	5.61443886	433.3082313	46.02095705	129.9451229	50.32239766	0.008287539	0.361765496	34.17805124	8.076287752
224.6840138	5.971143274	2.913601573	1.705459432	330.8752587	107.2763026	88.46094045	5.251604026	0.021160543	3.597917688	64.74471913	7.346523816
127.6808387	1.223118967	82.08502184	0.285206127	427.9525873	75.60422828	145.2713055	5.567661924	0.058708229	1.144011042	20.97525783	6.867241752
240.8304169	5.113102389	32.64920885	3.460910687	401.47751	144.8646355	39.87815992	3.872579095	0.01298853	0.296594493	23.33114763	9.011510806
113.2067704	3.389170138	1.668166899	6.790936537	481.0813066	63.56203952	126.5139601	34.01750954	0.003247351	2.799138991	63.23008502	8.336523254
75.35607987	3.117704364	14.49486771	6.017702761	593.7427124	78.45893894	91.18150627	21.33157731	0.013111156	0.720311069	41.98735498	5.930206159
124.7238007	0.392358468	3.127386197	0.183830462	304.5223483	175.3744117	145.3814941	24.70931575	0.009280297	0.900588764	154.8290129	6.996942518
367.6446526	1.233209279	1.75041143	0.288035397	373.3183938	97.37155795	54.6363944	36.16746662	0.007781603	1.190226993	27.19077144	7.085319861
64.82940893	7.190886057	16.5113073	0.191534632	540.7452311	79.19775883	186.6347861	13.25909659	0.003410801	2.722697506	50.45978732	7.740124383
326.8742689	2.050401678	1.40072771	0.211733425	211.6220698	73.02476033	162.3116964	46.06356122	0.065830313	1.485484366	140.2135157	6.950409346
131.2088235	0.788289971	2.775032119	2.278787948	348.2026419	245.9239645	46.41159065	3.279332017	0.006134344	0.318980167	187.7596986	7.087198215
86.75462936	3.085322174	4.102738386	3.120907805	464.4011697	93.64042785	162.5299383	158.3776476	0.014428406	2.028882422	14.95646167	8.045112893
503.4739288	5.690564364	7.941465545	3.113787179	276.8920128	63.8124227	70.31817782	28.52926104	0.003404128	3.07472192	41.0343663	5.155573782
421.7274459	4.573516999	20.69144801	2.162078216	340.2427558	80.49417696	52.4329023	3.201997043	0.088524122	0.278557167	85.28610097	9.474905842
85.12990053	0.625073296	35.67218244	0.433309237	543.4859362	218.1730089	58.31087076	5.075141658	0.153230949	0.373956976	67.20769992	5.535971695
369.224384	2.793589287	4.979822782	3.139832884	346.1907645	102.4335965	68.13652256	16.07533527	0.192548632	0.410556507	123.6740113	8.05347424
154.8755756	2.249846547	17.96781818	0.22036259	543.176752	202.397299	70.6725353	3.120280864	0.015128823	0.596640591	45.21935871	6.420304391
351.7931165	0.410417778	61.74465129	0.913715947	323.1724497	81.35101484	117.7980373	27.03703119	0.172324546	0.448991989	76.78778499	9.101138656
168.685002	0.715858836	5.970234537	1.350383077	707.9891193	68.83632621	60.55403551	7.288507144	0.019143402	0.431674686	20.09332488	7.637309277
272.8380721	1.44482799	49.9840352	0.253212528	295.5670847	176.7598973	222.6616315	15.10348597	0.162151863	0.893625585	21.88655513	8.159744234
104.8865937	6.052958772	6.543899822	0.653145507	689.9798501	172.0698376	69.61178781	4.888503182	0.014690197	0.300050242	16.95212478	5.850052993
98.63881108	3.49331189	7.706581089	2.34600508	355.5094895	97.60566252	189.7048936	103.0246598	0.013976254	3.1524496	221.8698504	6.478198749
358.9645714	3.654129393	6.990703983	3.955817363	314.0248055	133.455067	127.5225624	33.350811	0.008621445	1.583852973	107.3718819	8.895042333
464.3274097	0.423500084	3.967627868	2.485512141	340.612766	73.61566865	194.0677609	5.726908689	0.037953986	0.557474524	25.59387915	5.451240477
350.3306715	0.575556086	34.37987984	2.045764064	481.9432936	99.67659983	112.0647327	4.876562159	0.007453162	2.454738188	24.16867964	8.499590407
100.8428901	2.632899468	90.42592511	1.672116441	536.6398407	234.1224884	105.324072	10.68966648	0.007396219	1.329364707	29.38931086	6.241469255
340.9740993	3.055144229	1.935028535	6.606910958	307.3727086	85.23869167	218.5230883	142.9273124	0.011194559	1.097557192	22.60448709	9.406321295
295.6499498	1.191156424	18.2235257	1.899965339	415.7347529	148.8232415	184.6765533	50.13679539	0.10444051	0.46591842	21.03534024	5.231735605
428.5527314	0.763410659	2.693749838	1.119960831	453.2355444	74.51161692	164.9820034	9.828038361	0.132099565	0.515995028	15.94495095	8.525612101
178.2075163	1.959587117	14.6814304	3.22693594	529.3368072	243.5549089	103.615276	16.64474465	0.02401019	0.390127412	75.84748106	9.018521629
99.59625039	1.52706631	4.367508549	2.275459038	767.1683632	87.92328097	71.41569443	9.162769522	0.036181235	2.800679154	127.5958639	5.025872547
266.7492636	0.712319188	2.886840565	0.402779337	603.2267458	160.8104253	109.6838939	4.585341567	0.005230673	0.294843271	31.65769383	5.950213475
229.865347	0.663265647	36.58031631	1.886471098	642.0442226	120.8332095	129.2639995	5.41264871	0.025237973	3.383573107	27.52134101	8.070515666
299.0632803	6.328471541	1.943139173	0.276093282	611.5468117	97.66697836	104.7764055	4.607961578	0.006707751	1.32583186	72.65366954	6.658384762
123.7356205	0.419464102	2.396082642	2.409729242	601.8709998	287.14308	163.0756759	6.748319452	0.008058432	0.485140932	16.52925888	5.157895263
208.6129119	0.678597771	23.25308472	4.746251636	676.8048842	70.01029248	106.4014789	76.76877672	0.011413919	0.45570884	41.02138899	8.537784595
